ip,fqdn
157.10.238.2,1.bd.pool.ntp.org
157.10.238.2,2.bd.pool.ntp.org
157.10.238.2,3.bd.pool.ntp.org
157.10.238.2,bd.pool.ntp.org
157.20.68.84,0.asia.pool.ntp.org
157.20.68.84,1.asia.pool.ntp.org
157.20.68.84,2.tw.pool.ntp.org
157.20.68.84,3.tw.pool.ntp.org
157.20.68.84,tw.pool.ntp.org
157.20.147.14,0.pk.pool.ntp.org
157.20.147.14,1.pk.pool.ntp.org
157.20.147.14,2.pk.pool.ntp.org
157.20.147.14,3.pk.pool.ntp.org
157.20.147.14,pk.pool.ntp.org
157.90.16.149,2.de.pool.ntp.org
157.90.16.149,de.pool.ntp.org
157.90.24.29,0.europe.pool.ntp.org
157.90.24.29,1.de.pool.ntp.org
157.90.24.29,2.europe.pool.ntp.org
157.90.24.29,3.de.pool.ntp.org
157.90.24.29,de.pool.ntp.org
157.90.24.29,europe.pool.ntp.org
157.90.67.226,3.de.pool.ntp.org
157.90.247.99,0.de.pool.ntp.org
157.90.247.99,1.europe.pool.ntp.org
157.90.247.99,3.de.pool.ntp.org
157.90.247.99,de.pool.ntp.org
157.90.247.99,europe.pool.ntp.org
157.97.132.161,2.cy.pool.ntp.org
157.245.102.2,0.in.pool.ntp.org
157.245.102.2,2.in.pool.ntp.org
157.245.125.229,2.north-america.pool.ntp.org
157.245.125.229,2.us.pool.ntp.org
157.245.125.229,3.us.pool.ntp.org
157.245.125.229,us.pool.ntp.org
158.43.128.33,3.uk.pool.ntp.org
158.43.128.33,gb.pool.ntp.org
158.43.128.33,uk.pool.ntp.org
158.51.99.19,0.north-america.pool.ntp.org
158.51.99.19,1.us.pool.ntp.org
158.51.99.19,2.north-america.pool.ntp.org
158.51.99.19,2.us.pool.ntp.org
158.51.99.19,3.north-america.pool.ntp.org
158.51.99.19,us.pool.ntp.org
158.51.134.123,2.us.pool.ntp.org
158.51.134.123,3.us.pool.ntp.org
158.51.134.123,us.pool.ntp.org
158.69.193.108,0.north-america.pool.ntp.org
158.69.193.108,1.ca.pool.ntp.org
158.69.193.108,1.north-america.pool.ntp.org
158.69.193.108,ca.pool.ntp.org
158.69.247.84,0.north-america.pool.ntp.org
158.69.247.84,3.ca.pool.ntp.org
158.101.188.125,2.de.pool.ntp.org
158.101.188.125,europe.pool.ntp.org
158.101.216.150,2.nl.pool.ntp.org
158.101.216.150,3.nl.pool.ntp.org
158.101.216.150,nl.pool.ntp.org
158.180.28.150,0.europe.pool.ntp.org
158.180.28.150,1.europe.pool.ntp.org
158.180.28.150,1.li.pool.ntp.org
158.180.28.150,2.ch.pool.ntp.org
158.180.28.150,2.europe.pool.ntp.org
158.180.28.150,2.li.pool.ntp.org
158.180.28.150,3.de.pool.ntp.org
158.180.28.150,3.europe.pool.ntp.org
158.180.28.150,ch.pool.ntp.org
158.180.28.150,de.pool.ntp.org
158.180.28.150,europe.pool.ntp.org
158.180.28.150,li.pool.ntp.org
158.247.202.103,2.kr.pool.ntp.org
158.252.7.7,0.ir.pool.ntp.org
158.252.7.7,1.ir.pool.ntp.org
158.252.7.7,2.asia.pool.ntp.org
158.252.7.7,2.ir.pool.ntp.org
158.252.7.7,3.asia.pool.ntp.org
158.252.7.7,3.ir.pool.ntp.org
158.252.7.7,ir.pool.ntp.org
159.69.64.189,0.europe.pool.ntp.org
159.69.64.189,3.de.pool.ntp.org
159.69.64.189,de.pool.ntp.org
159.69.64.189,europe.pool.ntp.org
159.69.251.44,0.europe.pool.ntp.org
159.89.45.132,0.north-america.pool.ntp.org
159.89.45.132,2.north-america.pool.ntp.org
159.89.153.100,2.north-america.pool.ntp.org
159.89.153.100,3.north-america.pool.ntp.org
159.89.153.100,us.pool.ntp.org
159.90.101.92,0.ve.pool.ntp.org
159.90.101.92,1.ve.pool.ntp.org
159.90.101.92,2.ve.pool.ntp.org
159.90.101.92,3.ve.pool.ntp.org
159.90.101.92,ve.pool.ntp.org
159.195.55.76,3.de.pool.ntp.org
159.195.55.239,3.europe.pool.ntp.org
159.195.55.239,de.pool.ntp.org
159.196.3.239,0.oceania.pool.ntp.org
159.196.3.239,1.au.pool.ntp.org
159.196.3.239,2.au.pool.ntp.org
159.196.3.239,3.oceania.pool.ntp.org
159.196.3.239,au.pool.ntp.org
159.196.3.239,oceania.pool.ntp.org
159.196.194.81,2.au.pool.ntp.org
159.196.194.81,2.oceania.pool.ntp.org
159.196.194.81,3.au.pool.ntp.org
159.196.194.81,3.oceania.pool.ntp.org
159.196.194.81,au.pool.ntp.org
159.196.194.81,oceania.pool.ntp.org
159.203.82.102,1.us.pool.ntp.org
159.203.82.102,2.north-america.pool.ntp.org
159.203.82.102,2.us.pool.ntp.org
159.203.82.102,3.north-america.pool.ntp.org
159.203.82.102,us.pool.ntp.org
159.203.158.197,3.north-america.pool.ntp.org
159.203.158.197,us.pool.ntp.org
159.223.204.192,0.north-america.pool.ntp.org
159.223.204.192,0.us.pool.ntp.org
159.223.204.192,2.north-america.pool.ntp.org
159.223.204.192,2.us.pool.ntp.org
159.223.204.192,3.north-america.pool.ntp.org
159.223.204.192,us.pool.ntp.org
160.19.176.50,3.id.pool.ntp.org
160.22.74.161,0.vn.pool.ntp.org
160.22.74.161,1.vn.pool.ntp.org
160.22.74.161,2.vn.pool.ntp.org
160.22.74.161,3.vn.pool.ntp.org
160.22.74.161,vn.pool.ntp.org
160.25.226.142,0.bd.pool.ntp.org
160.25.226.142,1.bd.pool.ntp.org
160.25.226.142,2.bd.pool.ntp.org
160.25.226.142,3.bd.pool.ntp.org
160.25.226.142,bd.pool.ntp.org
160.30.225.225,0.id.pool.ntp.org
160.119.193.252,0.africa.pool.ntp.org
160.119.193.252,3.za.pool.ntp.org
160.119.193.252,africa.pool.ntp.org
160.119.216.197,0.africa.pool.ntp.org
160.119.216.197,0.ke.pool.ntp.org
160.119.216.197,1.ke.pool.ntp.org
160.119.216.197,2.africa.pool.ntp.org
160.119.216.197,2.ke.pool.ntp.org
160.119.216.197,3.ke.pool.ntp.org
160.119.216.197,africa.pool.ntp.org
160.119.216.197,ke.pool.ntp.org
160.119.216.202,0.ke.pool.ntp.org
160.119.216.202,1.ke.pool.ntp.org
160.119.216.202,2.africa.pool.ntp.org
160.119.216.202,2.ke.pool.ntp.org
160.119.216.202,3.ke.pool.ntp.org
160.119.216.202,africa.pool.ntp.org
160.119.216.202,ke.pool.ntp.org
160.119.216.206,0.ke.pool.ntp.org
160.119.216.206,1.ke.pool.ntp.org
160.119.216.206,2.africa.pool.ntp.org
160.119.216.206,2.ke.pool.ntp.org
160.119.216.206,3.africa.pool.ntp.org
160.119.216.206,3.ke.pool.ntp.org
160.119.216.206,africa.pool.ntp.org
160.119.216.206,ke.pool.ntp.org
160.119.230.39,0.zw.pool.ntp.org
160.119.230.39,1.zw.pool.ntp.org
160.119.230.39,2.africa.pool.ntp.org
160.119.230.39,2.za.pool.ntp.org
160.119.230.39,2.zw.pool.ntp.org
160.119.230.39,3.za.pool.ntp.org
160.119.230.39,3.zw.pool.ntp.org
160.119.230.39,africa.pool.ntp.org
160.119.230.39,za.pool.ntp.org
160.119.230.39,zw.pool.ntp.org
160.250.227.196,0.asia.pool.ntp.org
160.250.227.196,1.asia.pool.ntp.org
160.250.227.196,1.id.pool.ntp.org
160.250.227.196,id.pool.ntp.org
160.251.138.123,0.jp.pool.ntp.org
160.251.138.123,1.asia.pool.ntp.org
160.251.138.123,2.jp.pool.ntp.org
160.251.138.123,3.jp.pool.ntp.org
161.9.147.35,0.tr.pool.ntp.org
161.9.149.67,2.tr.pool.ntp.org
161.9.149.67,3.tr.pool.ntp.org
161.33.235.162,0.oceania.pool.ntp.org
161.35.230.200,us.pool.ntp.org
161.43.203.91,0.au.pool.ntp.org
161.43.203.91,0.oceania.pool.ntp.org
161.53.78.71,0.hr.pool.ntp.org
161.53.78.71,1.hr.pool.ntp.org
161.53.78.71,2.hr.pool.ntp.org
161.53.78.71,3.europe.pool.ntp.org
161.53.78.71,3.hr.pool.ntp.org
161.53.78.71,europe.pool.ntp.org
161.53.78.71,hr.pool.ntp.org
161.53.78.72,0.hr.pool.ntp.org
161.53.78.72,1.europe.pool.ntp.org
161.53.78.72,1.hr.pool.ntp.org
161.53.78.72,2.europe.pool.ntp.org
161.53.78.72,2.hr.pool.ntp.org
161.53.78.72,3.europe.pool.ntp.org
161.53.78.72,3.hr.pool.ntp.org
161.53.78.72,europe.pool.ntp.org
161.53.78.72,hr.pool.ntp.org
161.53.131.133,0.hr.pool.ntp.org
161.53.131.133,1.hr.pool.ntp.org
161.53.131.133,2.hr.pool.ntp.org
161.53.131.133,3.hr.pool.ntp.org
161.53.131.133,hr.pool.ntp.org
161.53.131.231,0.hr.pool.ntp.org
161.53.131.231,1.hr.pool.ntp.org
161.53.131.231,2.hr.pool.ntp.org
161.53.131.231,3.hr.pool.ntp.org
161.53.131.231,hr.pool.ntp.org
161.53.131.232,0.hr.pool.ntp.org
161.53.131.232,1.hr.pool.ntp.org
161.53.131.232,2.hr.pool.ntp.org
161.53.131.232,3.hr.pool.ntp.org
161.53.131.232,hr.pool.ntp.org
162.19.170.154,0.de.pool.ntp.org
162.19.170.154,2.de.pool.ntp.org
162.19.170.154,2.europe.pool.ntp.org
162.19.170.154,3.de.pool.ntp.org
162.19.170.154,de.pool.ntp.org
162.19.170.154,europe.pool.ntp.org
162.55.101.82,de.pool.ntp.org
162.55.165.126,de.pool.ntp.org
162.55.190.98,0.de.pool.ntp.org
162.55.190.98,0.europe.pool.ntp.org
162.55.190.98,2.europe.pool.ntp.org
162.55.190.98,3.europe.pool.ntp.org
162.55.190.98,de.pool.ntp.org
162.55.190.98,europe.pool.ntp.org
162.159.200.1,0.am.pool.ntp.org
162.159.200.1,0.ao.pool.ntp.org
162.159.200.1,0.ar.pool.ntp.org
162.159.200.1,0.az.pool.ntp.org
162.159.200.1,0.bg.pool.ntp.org
162.159.200.1,0.bh.pool.ntp.org
162.159.200.1,0.ch.pool.ntp.org
162.159.200.1,0.cz.pool.ntp.org
162.159.200.1,0.dz.pool.ntp.org
162.159.200.1,0.ee.pool.ntp.org
162.159.200.1,0.europe.pool.ntp.org
162.159.200.1,0.fr.pool.ntp.org
162.159.200.1,0.gd.pool.ntp.org
162.159.200.1,0.ge.pool.ntp.org
162.159.200.1,0.gh.pool.ntp.org
162.159.200.1,0.hk.pool.ntp.org
162.159.200.1,0.hu.pool.ntp.org
162.159.200.1,0.ie.pool.ntp.org
162.159.200.1,0.in.pool.ntp.org
162.159.200.1,0.jp.pool.ntp.org
162.159.200.1,0.ke.pool.ntp.org
162.159.200.1,0.kh.pool.ntp.org
162.159.200.1,0.lk.pool.ntp.org
162.159.200.1,0.mg.pool.ntp.org
162.159.200.1,0.mn.pool.ntp.org
162.159.200.1,0.nc.pool.ntp.org
162.159.200.1,0.no.pool.ntp.org
162.159.200.1,0.north-america.pool.ntp.org
162.159.200.1,0.np.pool.ntp.org
162.159.200.1,0.nz.pool.ntp.org
162.159.200.1,0.oceania.pool.ntp.org
162.159.200.1,0.om.pool.ntp.org
162.159.200.1,0.ph.pool.ntp.org
162.159.200.1,0.pl.pool.ntp.org
162.159.200.1,0.pool.ntp.org
162.159.200.1,0.ps.pool.ntp.org
162.159.200.1,0.py.pool.ntp.org
162.159.200.1,0.qa.pool.ntp.org
162.159.200.1,0.rs.pool.ntp.org
162.159.200.1,0.se.pool.ntp.org
162.159.200.1,0.sk.pool.ntp.org
162.159.200.1,0.sr.pool.ntp.org
162.159.200.1,0.tr.pool.ntp.org
162.159.200.1,1.am.pool.ntp.org
162.159.200.1,1.ao.pool.ntp.org
162.159.200.1,1.ar.pool.ntp.org
162.159.200.1,1.asia.pool.ntp.org
162.159.200.1,1.au.pool.ntp.org
162.159.200.1,1.az.pool.ntp.org
162.159.200.1,1.bh.pool.ntp.org
162.159.200.1,1.ca.pool.ntp.org
162.159.200.1,1.ch.pool.ntp.org
162.159.200.1,1.cn.pool.ntp.org
162.159.200.1,1.cy.pool.ntp.org
162.159.200.1,1.de.pool.ntp.org
162.159.200.1,1.dz.pool.ntp.org
162.159.200.1,1.ee.pool.ntp.org
162.159.200.1,1.es.pool.ntp.org
162.159.200.1,1.gb.pool.ntp.org
162.159.200.1,1.gd.pool.ntp.org
162.159.200.1,1.ge.pool.ntp.org
162.159.200.1,1.gh.pool.ntp.org
162.159.200.1,1.gr.pool.ntp.org
162.159.200.1,1.hu.pool.ntp.org
162.159.200.1,1.in.pool.ntp.org
162.159.200.1,1.it.pool.ntp.org
162.159.200.1,1.ke.pool.ntp.org
162.159.200.1,1.kh.pool.ntp.org
162.159.200.1,1.lk.pool.ntp.org
162.159.200.1,1.lv.pool.ntp.org
162.159.200.1,1.mg.pool.ntp.org
162.159.200.1,1.mn.pool.ntp.org
162.159.200.1,1.nc.pool.ntp.org
162.159.200.1,1.nl.pool.ntp.org
162.159.200.1,1.np.pool.ntp.org
162.159.200.1,1.oceania.pool.ntp.org
162.159.200.1,1.om.pool.ntp.org
162.159.200.1,1.ph.pool.ntp.org
162.159.200.1,1.pl.pool.ntp.org
162.159.200.1,1.pool.ntp.org
162.159.200.1,1.ps.pool.ntp.org
162.159.200.1,1.py.pool.ntp.org
162.159.200.1,1.qa.pool.ntp.org
162.159.200.1,1.ro.pool.ntp.org
162.159.200.1,1.rs.pool.ntp.org
162.159.200.1,1.ru.pool.ntp.org
162.159.200.1,1.sg.pool.ntp.org
162.159.200.1,1.sk.pool.ntp.org
162.159.200.1,1.sr.pool.ntp.org
162.159.200.1,1.uk.pool.ntp.org
162.159.200.1,2.am.pool.ntp.org
162.159.200.1,2.ao.pool.ntp.org
162.159.200.1,2.ar.pool.ntp.org
162.159.200.1,2.at.pool.ntp.org
162.159.200.1,2.au.pool.ntp.org
162.159.200.1,2.az.pool.ntp.org
162.159.200.1,2.be.pool.ntp.org
162.159.200.1,2.bh.pool.ntp.org
162.159.200.1,2.ca.pool.ntp.org
162.159.200.1,2.ch.pool.ntp.org
162.159.200.1,2.cl.pool.ntp.org
162.159.200.1,2.cy.pool.ntp.org
162.159.200.1,2.de.pool.ntp.org
162.159.200.1,2.dk.pool.ntp.org
162.159.200.1,2.dz.pool.ntp.org
162.159.200.1,2.europe.pool.ntp.org
162.159.200.1,2.gd.pool.ntp.org
162.159.200.1,2.ge.pool.ntp.org
162.159.200.1,2.gh.pool.ntp.org
162.159.200.1,2.is.pool.ntp.org
162.159.200.1,2.jp.pool.ntp.org
162.159.200.1,2.ke.pool.ntp.org
162.159.200.1,2.kh.pool.ntp.org
162.159.200.1,2.kz.pool.ntp.org
162.159.200.1,2.lk.pool.ntp.org
162.159.200.1,2.lu.pool.ntp.org
162.159.200.1,2.lv.pool.ntp.org
162.159.200.1,2.mg.pool.ntp.org
162.159.200.1,2.mn.pool.ntp.org
162.159.200.1,2.nc.pool.ntp.org
162.159.200.1,2.nl.pool.ntp.org
162.159.200.1,2.no.pool.ntp.org
162.159.200.1,2.np.pool.ntp.org
162.159.200.1,2.om.pool.ntp.org
162.159.200.1,2.ph.pool.ntp.org
162.159.200.1,2.pl.pool.ntp.org
162.159.200.1,2.ps.pool.ntp.org
162.159.200.1,2.pt.pool.ntp.org
162.159.200.1,2.py.pool.ntp.org
162.159.200.1,2.qa.pool.ntp.org
162.159.200.1,2.rs.pool.ntp.org
162.159.200.1,2.sk.pool.ntp.org
162.159.200.1,2.south-america.pool.ntp.org
162.159.200.1,2.sr.pool.ntp.org
162.159.200.1,2.ua.pool.ntp.org
162.159.200.1,3.am.pool.ntp.org
162.159.200.1,3.ao.pool.ntp.org
162.159.200.1,3.ar.pool.ntp.org
162.159.200.1,3.asia.pool.ntp.org
162.159.200.1,3.au.pool.ntp.org
162.159.200.1,3.az.pool.ntp.org
162.159.200.1,3.be.pool.ntp.org
162.159.200.1,3.bg.pool.ntp.org
162.159.200.1,3.bh.pool.ntp.org
162.159.200.1,3.br.pool.ntp.org
162.159.200.1,3.de.pool.ntp.org
162.159.200.1,3.dk.pool.ntp.org
162.159.200.1,3.dz.pool.ntp.org
162.159.200.1,3.es.pool.ntp.org
162.159.200.1,3.fi.pool.ntp.org
162.159.200.1,3.fr.pool.ntp.org
162.159.200.1,3.gb.pool.ntp.org
162.159.200.1,3.gd.pool.ntp.org
162.159.200.1,3.ge.pool.ntp.org
162.159.200.1,3.gh.pool.ntp.org
162.159.200.1,3.gr.pool.ntp.org
162.159.200.1,3.in.pool.ntp.org
162.159.200.1,3.it.pool.ntp.org
162.159.200.1,3.jp.pool.ntp.org
162.159.200.1,3.ke.pool.ntp.org
162.159.200.1,3.kh.pool.ntp.org
162.159.200.1,3.kz.pool.ntp.org
162.159.200.1,3.lk.pool.ntp.org
162.159.200.1,3.mg.pool.ntp.org
162.159.200.1,3.mn.pool.ntp.org
162.159.200.1,3.nc.pool.ntp.org
162.159.200.1,3.np.pool.ntp.org
162.159.200.1,3.nz.pool.ntp.org
162.159.200.1,3.oceania.pool.ntp.org
162.159.200.1,3.om.pool.ntp.org
162.159.200.1,3.ph.pool.ntp.org
162.159.200.1,3.ps.pool.ntp.org
162.159.200.1,3.py.pool.ntp.org
162.159.200.1,3.qa.pool.ntp.org
162.159.200.1,3.rs.pool.ntp.org
162.159.200.1,3.sr.pool.ntp.org
162.159.200.1,3.tr.pool.ntp.org
162.159.200.1,3.ua.pool.ntp.org
162.159.200.1,am.pool.ntp.org
162.159.200.1,ao.pool.ntp.org
162.159.200.1,ar.pool.ntp.org
162.159.200.1,at.pool.ntp.org
162.159.200.1,au.pool.ntp.org
162.159.200.1,az.pool.ntp.org
162.159.200.1,be.pool.ntp.org
162.159.200.1,bg.pool.ntp.org
162.159.200.1,bh.pool.ntp.org
162.159.200.1,br.pool.ntp.org
162.159.200.1,ca.pool.ntp.org
162.159.200.1,ch.pool.ntp.org
162.159.200.1,cl.pool.ntp.org
162.159.200.1,cn.pool.ntp.org
162.159.200.1,cy.pool.ntp.org
162.159.200.1,cz.pool.ntp.org
162.159.200.1,de.pool.ntp.org
162.159.200.1,dk.pool.ntp.org
162.159.200.1,dz.pool.ntp.org
162.159.200.1,ee.pool.ntp.org
162.159.200.1,es.pool.ntp.org
162.159.200.1,europe.pool.ntp.org
162.159.200.1,fi.pool.ntp.org
162.159.200.1,fr.pool.ntp.org
162.159.200.1,gb.pool.ntp.org
162.159.200.1,gd.pool.ntp.org
162.159.200.1,ge.pool.ntp.org
162.159.200.1,gh.pool.ntp.org
162.159.200.1,gr.pool.ntp.org
162.159.200.1,hk.pool.ntp.org
162.159.200.1,hu.pool.ntp.org
162.159.200.1,ie.pool.ntp.org
162.159.200.1,in.pool.ntp.org
162.159.200.1,is.pool.ntp.org
162.159.200.1,it.pool.ntp.org
162.159.200.1,jp.pool.ntp.org
162.159.200.1,ke.pool.ntp.org
162.159.200.1,kh.pool.ntp.org
162.159.200.1,kz.pool.ntp.org
162.159.200.1,lk.pool.ntp.org
162.159.200.1,lu.pool.ntp.org
162.159.200.1,lv.pool.ntp.org
162.159.200.1,mg.pool.ntp.org
162.159.200.1,mn.pool.ntp.org
162.159.200.1,nc.pool.ntp.org
162.159.200.1,nl.pool.ntp.org
162.159.200.1,no.pool.ntp.org
162.159.200.1,np.pool.ntp.org
162.159.200.1,nz.pool.ntp.org
162.159.200.1,oceania.pool.ntp.org
162.159.200.1,om.pool.ntp.org
162.159.200.1,ph.pool.ntp.org
162.159.200.1,pl.pool.ntp.org
162.159.200.1,pool.ntp.org
162.159.200.1,ps.pool.ntp.org
162.159.200.1,pt.pool.ntp.org
162.159.200.1,py.pool.ntp.org
162.159.200.1,qa.pool.ntp.org
162.159.200.1,ro.pool.ntp.org
162.159.200.1,rs.pool.ntp.org
162.159.200.1,ru.pool.ntp.org
162.159.200.1,se.pool.ntp.org
162.159.200.1,sg.pool.ntp.org
162.159.200.1,sk.pool.ntp.org
162.159.200.1,sr.pool.ntp.org
162.159.200.1,tr.pool.ntp.org
162.159.200.1,ua.pool.ntp.org
162.159.200.1,uk.pool.ntp.org
162.159.200.1,us.pool.ntp.org
162.159.200.123,0.am.pool.ntp.org
162.159.200.123,0.ao.pool.ntp.org
162.159.200.123,0.ar.pool.ntp.org
162.159.200.123,0.asia.pool.ntp.org
162.159.200.123,0.az.pool.ntp.org
162.159.200.123,0.be.pool.ntp.org
162.159.200.123,0.bg.pool.ntp.org
162.159.200.123,0.bh.pool.ntp.org
162.159.200.123,0.de.pool.ntp.org
162.159.200.123,0.dz.pool.ntp.org
162.159.200.123,0.ee.pool.ntp.org
162.159.200.123,0.fi.pool.ntp.org
162.159.200.123,0.gd.pool.ntp.org
162.159.200.123,0.ge.pool.ntp.org
162.159.200.123,0.gh.pool.ntp.org
162.159.200.123,0.hu.pool.ntp.org
162.159.200.123,0.ie.pool.ntp.org
162.159.200.123,0.jp.pool.ntp.org
162.159.200.123,0.ke.pool.ntp.org
162.159.200.123,0.kh.pool.ntp.org
162.159.200.123,0.lk.pool.ntp.org
162.159.200.123,0.lu.pool.ntp.org
162.159.200.123,0.lv.pool.ntp.org
162.159.200.123,0.mg.pool.ntp.org
162.159.200.123,0.mn.pool.ntp.org
162.159.200.123,0.nc.pool.ntp.org
162.159.200.123,0.no.pool.ntp.org
162.159.200.123,0.np.pool.ntp.org
162.159.200.123,0.om.pool.ntp.org
162.159.200.123,0.ph.pool.ntp.org
162.159.200.123,0.pl.pool.ntp.org
162.159.200.123,0.pool.ntp.org
162.159.200.123,0.ps.pool.ntp.org
162.159.200.123,0.pt.pool.ntp.org
162.159.200.123,0.py.pool.ntp.org
162.159.200.123,0.qa.pool.ntp.org
162.159.200.123,0.rs.pool.ntp.org
162.159.200.123,0.ru.pool.ntp.org
162.159.200.123,0.se.pool.ntp.org
162.159.200.123,0.sg.pool.ntp.org
162.159.200.123,0.south-america.pool.ntp.org
162.159.200.123,0.sr.pool.ntp.org
162.159.200.123,0.tr.pool.ntp.org
162.159.200.123,1.am.pool.ntp.org
162.159.200.123,1.ao.pool.ntp.org
162.159.200.123,1.ar.pool.ntp.org
162.159.200.123,1.asia.pool.ntp.org
162.159.200.123,1.at.pool.ntp.org
162.159.200.123,1.az.pool.ntp.org
162.159.200.123,1.be.pool.ntp.org
162.159.200.123,1.bh.pool.ntp.org
162.159.200.123,1.ca.pool.ntp.org
162.159.200.123,1.ch.pool.ntp.org
162.159.200.123,1.dk.pool.ntp.org
162.159.200.123,1.dz.pool.ntp.org
162.159.200.123,1.es.pool.ntp.org
162.159.200.123,1.europe.pool.ntp.org
162.159.200.123,1.fr.pool.ntp.org
162.159.200.123,1.gb.pool.ntp.org
162.159.200.123,1.gd.pool.ntp.org
162.159.200.123,1.ge.pool.ntp.org
162.159.200.123,1.gh.pool.ntp.org
162.159.200.123,1.gr.pool.ntp.org
162.159.200.123,1.in.pool.ntp.org
162.159.200.123,1.it.pool.ntp.org
162.159.200.123,1.jp.pool.ntp.org
162.159.200.123,1.ke.pool.ntp.org
162.159.200.123,1.kh.pool.ntp.org
162.159.200.123,1.kz.pool.ntp.org
162.159.200.123,1.lk.pool.ntp.org
162.159.200.123,1.lu.pool.ntp.org
162.159.200.123,1.mg.pool.ntp.org
162.159.200.123,1.mn.pool.ntp.org
162.159.200.123,1.nc.pool.ntp.org
162.159.200.123,1.nl.pool.ntp.org
162.159.200.123,1.no.pool.ntp.org
162.159.200.123,1.np.pool.ntp.org
162.159.200.123,1.nz.pool.ntp.org
162.159.200.123,1.om.pool.ntp.org
162.159.200.123,1.ph.pool.ntp.org
162.159.200.123,1.pl.pool.ntp.org
162.159.200.123,1.pool.ntp.org
162.159.200.123,1.ps.pool.ntp.org
162.159.200.123,1.py.pool.ntp.org
162.159.200.123,1.qa.pool.ntp.org
162.159.200.123,1.rs.pool.ntp.org
162.159.200.123,1.ru.pool.ntp.org
162.159.200.123,1.sk.pool.ntp.org
162.159.200.123,1.sr.pool.ntp.org
162.159.200.123,1.uk.pool.ntp.org
162.159.200.123,2.am.pool.ntp.org
162.159.200.123,2.ao.pool.ntp.org
162.159.200.123,2.ar.pool.ntp.org
162.159.200.123,2.asia.pool.ntp.org
162.159.200.123,2.au.pool.ntp.org
162.159.200.123,2.az.pool.ntp.org
162.159.200.123,2.be.pool.ntp.org
162.159.200.123,2.bg.pool.ntp.org
162.159.200.123,2.bh.pool.ntp.org
162.159.200.123,2.ch.pool.ntp.org
162.159.200.123,2.de.pool.ntp.org
162.159.200.123,2.dz.pool.ntp.org
162.159.200.123,2.es.pool.ntp.org
162.159.200.123,2.fi.pool.ntp.org
162.159.200.123,2.fr.pool.ntp.org
162.159.200.123,2.gd.pool.ntp.org
162.159.200.123,2.ge.pool.ntp.org
162.159.200.123,2.gh.pool.ntp.org
162.159.200.123,2.hk.pool.ntp.org
162.159.200.123,2.is.pool.ntp.org
162.159.200.123,2.it.pool.ntp.org
162.159.200.123,2.jp.pool.ntp.org
162.159.200.123,2.ke.pool.ntp.org
162.159.200.123,2.kh.pool.ntp.org
162.159.200.123,2.lk.pool.ntp.org
162.159.200.123,2.lu.pool.ntp.org
162.159.200.123,2.mg.pool.ntp.org
162.159.200.123,2.mn.pool.ntp.org
162.159.200.123,2.nc.pool.ntp.org
162.159.200.123,2.north-america.pool.ntp.org
162.159.200.123,2.np.pool.ntp.org
162.159.200.123,2.oceania.pool.ntp.org
162.159.200.123,2.om.pool.ntp.org
162.159.200.123,2.ph.pool.ntp.org
162.159.200.123,2.pool.ntp.org
162.159.200.123,2.ps.pool.ntp.org
162.159.200.123,2.py.pool.ntp.org
162.159.200.123,2.qa.pool.ntp.org
162.159.200.123,2.ro.pool.ntp.org
162.159.200.123,2.rs.pool.ntp.org
162.159.200.123,2.se.pool.ntp.org
162.159.200.123,2.sk.pool.ntp.org
162.159.200.123,2.sr.pool.ntp.org
162.159.200.123,2.ua.pool.ntp.org
162.159.200.123,2.us.pool.ntp.org
162.159.200.123,3.am.pool.ntp.org
162.159.200.123,3.ao.pool.ntp.org
162.159.200.123,3.ar.pool.ntp.org
162.159.200.123,3.asia.pool.ntp.org
162.159.200.123,3.at.pool.ntp.org
162.159.200.123,3.au.pool.ntp.org
162.159.200.123,3.az.pool.ntp.org
162.159.200.123,3.bh.pool.ntp.org
162.159.200.123,3.cl.pool.ntp.org
162.159.200.123,3.cn.pool.ntp.org
162.159.200.123,3.cz.pool.ntp.org
162.159.200.123,3.dk.pool.ntp.org
162.159.200.123,3.dz.pool.ntp.org
162.159.200.123,3.ee.pool.ntp.org
162.159.200.123,3.europe.pool.ntp.org
162.159.200.123,3.gb.pool.ntp.org
162.159.200.123,3.gd.pool.ntp.org
162.159.200.123,3.ge.pool.ntp.org
162.159.200.123,3.gh.pool.ntp.org
162.159.200.123,3.gr.pool.ntp.org
162.159.200.123,3.hk.pool.ntp.org
162.159.200.123,3.it.pool.ntp.org
162.159.200.123,3.jp.pool.ntp.org
162.159.200.123,3.ke.pool.ntp.org
162.159.200.123,3.kh.pool.ntp.org
162.159.200.123,3.lk.pool.ntp.org
162.159.200.123,3.lv.pool.ntp.org
162.159.200.123,3.mg.pool.ntp.org
162.159.200.123,3.mn.pool.ntp.org
162.159.200.123,3.nc.pool.ntp.org
162.159.200.123,3.north-america.pool.ntp.org
162.159.200.123,3.np.pool.ntp.org
162.159.200.123,3.nz.pool.ntp.org
162.159.200.123,3.oceania.pool.ntp.org
162.159.200.123,3.om.pool.ntp.org
162.159.200.123,3.ph.pool.ntp.org
162.159.200.123,3.ps.pool.ntp.org
162.159.200.123,3.pt.pool.ntp.org
162.159.200.123,3.py.pool.ntp.org
162.159.200.123,3.qa.pool.ntp.org
162.159.200.123,3.ro.pool.ntp.org
162.159.200.123,3.rs.pool.ntp.org
162.159.200.123,3.se.pool.ntp.org
